"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_source.label"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2016",1.672,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2016",0.504,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2016",2.088,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2016",3.514,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2016",0.653,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2016",0.252,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2016",0.956,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2016",1.134,,"Repository: ILO-STATISTICS - Micro data processing"
"Barbados","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2012",1.651,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Barbados","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2012",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Barbados","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2012",2.035,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Barbados","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2012",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Barbados","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2012",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2010",1.65,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2010",1.752,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2010",1.528,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2010",1.537,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2010",1.588,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2010",1.742,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2010",1.346,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2010",1.464,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2010",1.711,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2010",1.761,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2010",1.681,,"Repository: ILO-STATISTICS - Micro data processing"
"Bhutan","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2010",1.618,,"Repository: ILO-STATISTICS - Micro data processing"
"Central African Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2010",23.187,,"Repository: ILO-STATISTICS - Micro data processing"
"Central African Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2010",19.204,,"Repository: ILO-STATISTICS - Micro data processing"
"Central African Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2010",23.015,,"Repository: ILO-STATISTICS - Micro data processing"
"Central African Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2010",18.691,,"Repository: ILO-STATISTICS - Micro data processing"
"Central African Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2010",23.364,,"Repository: ILO-STATISTICS - Micro data processing"
"Central African Republic","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2010",19.728,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2012",2.406,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2012",2.579,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2012",1.408,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2012",2.982,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2012",3.432,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2012",3.433,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2012",2.284,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2012",4.561,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2012",1.453,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2012",1.83,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2012",0.503,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Chile","CLS - Survey on the Activities of Children and Youth","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2012",1.487,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2016",17.499,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2016",19.03,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2016",20.131,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2016",8.922,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2016",19.252,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2016",20.217,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2016",23.566,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2016",10.517,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2016",15.768,,"Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2016",17.881,,"Repository: ILO-STATISTICS - Micro data processing"
