Tags,Countries,Name,Quality checked,FileNumer,Selected for,ICVAC Category,Data provider,Notes,GenderDisaggregation,ThemeExcel,Source name,Level2,Formats,StatisticalUnit,AgeDisaggregation,DataType,Link,Aggregated indicator for comparative analysis,_autonumber,Count coverage,ID,Provider,Source,Category,Level_2,Country,Aggregation,ISO3,ICVAC code,Notes category,if composite
['2023'],,Prevalence rate of  female genital mutilation (FGM) (SDG Indicator 5.3.2),True,57.0,,['recGQUl2pTCQZ3OMc'],"['recrYRsuykOrzvT4h', 'rechvPDOnRP36ZJVF']","[ ] Methodology not specified
",,,['recIgdhOhj6L56Qnj'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Rate'],,,"<https://data-explorer.oecd.org/vis?tm=violence&pg=0&snb=10&vw=tb&df[ds]=dsDisseminateFinalDMZ&df[id]=DSD_GID%40DF_GID_2023&df[ag]=OECD.DEV.NPG&df[vs]=1.0&dq=...Y15T49%2BY_GE15%2BY_LE4%2BY15T19...&lom=LASTNPERIODS&lo=5&to[TIME_PERIOD]=false&ly[cl]=SIGI_FRAMEWORK%2CVARIABLE_CATEGORY%2CCOMBINED_MEASURE&ly[rw]=REF_AREA>
",,75,0,'75Prevalence rate of  female genital mutilation (FGM) (SDG Indicator 5.3.2)',"OECD, UNICEF","""Gender, Institutions and Development Database (GID-DB)""",Physical violence against a child,"AV - Age of the victim, SV - Sex of the victim",,,,[2],,
"['2018', '2022']","['reca5LhwpMPGObRok', 'recA6MMaVV5a6FPai', 'rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recuZ4np04sXJsqs9', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'rec4roLU02AYCSPRd', 'recZslZUm9qXK3tZp', 'recpHu8VALGo8GhBw', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recD7yEZsLX0AeQCY', 'recyl5TBJ0fk8pyIO', 'rect7um7Tj1pktlut', 'recbh54f7AyTjR7B2', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recq1T1XlSuSitU5F', 'recGkCDST8vV2LlZs', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recFDmEvbCIjl9X3Y', 'rec2w8ZIOtYRHHmhw', 'recpipBmt2yDyF6YY', 'recqmdCV5QDHexCX2', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recIk7aBuMBN98eKt', 'recKo7MyQkGLwTLh5', 'reclCwMbYWFnsM80B', 'recg4JZtvmJitt8sK', 'recewEvWRKm3rG4qR', 'recHNeQ80wLpeXsgx', 'recy622uRTFQYDLQ2', 'rec8P5Gm8bKJwCRVF', 'recBwqYAOhM5RuE58']",Experience of cyberbullying in the past couple of months,True,58.0,['Analysis'],['recjRQAFehn9xZ13Y'],['recVHDCtHHtLqrcav'],"[ ] England, Wales, Scotland disaggregated
",True,,['recmix7Q4bXTDyPKG'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['csv'],['Rate'],True,['Survey'],"<https://data-browser.hbsc.org/measure/cyberbullying-being-bullied/#chart>
",['rec0QC7FFqaWGto0p'],78,38,'78Experience of cyberbullying in the past couple of months',WHO,Health Behaviour in School-aged Children (HBSC) World Health Organization Collaborative Cross-National Survey,Psychological violence against a child,"AV - Age of the victim, SV - Sex of the victim","Albania, Armenia, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, United Kingdom of Great Britain and Northern Ireland, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Kazakhstan, Latvia, Lithuania, Luxembourg, Malta, Netherlands (Kingdom of the), North Macedonia, Norway, Poland, Portugal, Republic of Moldova, Romania, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Tajikistan","""13 - HBSC - 11-, 13-, 15- year-olds who have been cyberbullied at least once or twice in the past couple of months""","['ALB', 'ARM', 'AUT', 'BEL', 'BGR', 'HRV', 'CYP', 'CZE', 'DNK', 'GBR', 'EST', 'FIN', 'FRA', 'DEU', 'GRC', 'HUN', 'ISL', 'IRL', 'ITA', 'KAZ', 'LVA', 'LTU', 'LUX', 'MLT', 'NLD', 'MKD', 'NOR', 'POL', 'PRT', 'MDA', 'ROU', 'SRB', 'SVK', 'SVN', 'ESP', 'SWE', 'CHE', 'TJK']",[4],,
"['2018', '2022', '2014']","['reca5LhwpMPGObRok', 'recA6MMaVV5a6FPai', 'rec9MEnT9ARANCrpx', 'recPIePM0Wn1Cw0ML', 'rectXemHhITSmpRLO', 'recuZ4np04sXJsqs9', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'rec4roLU02AYCSPRd', 'recZslZUm9qXK3tZp', 'recpHu8VALGo8GhBw', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recD7yEZsLX0AeQCY', 'recyl5TBJ0fk8pyIO', 'rect7um7Tj1pktlut', 'recbh54f7AyTjR7B2', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recq1T1XlSuSitU5F', 'recGkCDST8vV2LlZs', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recFDmEvbCIjl9X3Y', 'rec2w8ZIOtYRHHmhw', 'recpipBmt2yDyF6YY', 'recqmdCV5QDHexCX2', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recIk7aBuMBN98eKt', 'recKo7MyQkGLwTLh5', 'reclCwMbYWFnsM80B', 'recg4JZtvmJitt8sK', 'recewEvWRKm3rG4qR', 'recHNeQ80wLpeXsgx', 'recy622uRTFQYDLQ2', 'rec8P5Gm8bKJwCRVF', 'recBwqYAOhM5RuE58']",Experience of being bullied at school at least 2-3 times in the past couple of months,True,58.0,,['recjRQAFehn9xZ13Y'],['recVHDCtHHtLqrcav'],"[ ] England, Wales, Scotland disaggregated
[ ] Bullying not specified
",True,,['recmix7Q4bXTDyPKG'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recY1Qq7bQckKPk0z']",['csv'],['Rate'],True,['Survey'],"<https://data-browser.hbsc.org/measure/bullying-being-bullied/>
",,79,38,'79Experience of being bullied at school at least 2-3 times in the past couple of months',WHO,Health Behaviour in School-aged Children (HBSC) World Health Organization Collaborative Cross-National Survey,Psychological violence against a child,"AV - Age of the victim, SV - Sex of the victim, Set - Settings","Albania, Armenia, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, United Kingdom of Great Britain and Northern Ireland, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Kazakhstan, Latvia, Lithuania, Luxembourg, Malta, Netherlands (Kingdom of the), North Macedonia, Norway, Poland, Portugal, Republic of Moldova, Romania, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Tajikistan",,"['ALB', 'ARM', 'AUT', 'BEL', 'BGR', 'HRV', 'CYP', 'CZE', 'DNK', 'GBR', 'EST', 'FIN', 'FRA', 'DEU', 'GRC', 'HUN', 'ISL', 'IRL', 'ITA', 'KAZ', 'LVA', 'LTU', 'LUX', 'MLT', 'NLD', 'MKD', 'NOR', 'POL', 'PRT', 'MDA', 'ROU', 'SRB', 'SVK', 'SVN', 'ESP', 'SWE', 'CHE', 'TJK']",[4],,
"['2019', '2020']",['rectXemHhITSmpRLO'],Physical violence,True,61.0,,['recGQUl2pTCQZ3OMc'],"['rececqFEqjKUnV1I3', 'rec9FYd00I0t8vXUY']",,,,['rec0xTpPGej6WYSEO'],['rec4o2Dl46v1kcQ2U'],['pdf'],['Rate'],,['Survey'],"<https://www.unicef.org/bulgaria/en/documents/study-violence-against-children-bulgaria>
",,82,1,'82Physical violence',"CORAM, UNCEF",Study of violence against children in Bulgaria,Physical violence against a child,AV - Age of the victim,Bulgaria,,['BGR'],[2],,
"['2019', '2020']",['rectXemHhITSmpRLO'],Emotional violence,True,61.0,,['recjRQAFehn9xZ13Y'],"['rececqFEqjKUnV1I3', 'rec9FYd00I0t8vXUY']",,,,['rec0xTpPGej6WYSEO'],['rec4o2Dl46v1kcQ2U'],['pdf'],['Rate'],,['Survey'],"<https://www.unicef.org/bulgaria/en/documents/study-violence-against-children-bulgaria>
",,83,1,'83Emotional violence',"CORAM, UNCEF",Study of violence against children in Bulgaria,Psychological violence against a child,AV - Age of the victim,Bulgaria,,['BGR'],[4],,
"['2019', '2020']",['rectXemHhITSmpRLO'],Sexual violence,True,61.0,,['receTPeJztnEKS7cY'],"['rececqFEqjKUnV1I3', 'rec9FYd00I0t8vXUY']",,,,['rec0xTpPGej6WYSEO'],['rec4o2Dl46v1kcQ2U'],['pdf'],['Rate'],,['Survey'],"<https://www.unicef.org/bulgaria/en/documents/study-violence-against-children-bulgaria>
",,84,1,'84Sexual violence',"CORAM, UNCEF",Study of violence against children in Bulgaria,Sexual violence against a child,AV - Age of the victim,Bulgaria,,['BGR'],[3],,
"['2019', '2020']",['rectXemHhITSmpRLO'],Neglect,True,61.0,,['rec2n76lm2Yw3aJYS'],"['rececqFEqjKUnV1I3', 'rec9FYd00I0t8vXUY']",,,,['rec0xTpPGej6WYSEO'],['rec4o2Dl46v1kcQ2U'],['pdf'],['Rate'],,['Survey'],"<https://www.unicef.org/bulgaria/en/documents/study-violence-against-children-bulgaria>
",,85,1,'85Neglect',"CORAM, UNCEF",Study of violence against children in Bulgaria,Neglect of a child,AV - Age of the victim,Bulgaria,,['BGR'],[5],,
"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023']",['rectXemHhITSmpRLO'],Crimes against the youth (art. 187 - 193),True,62.0,['Analysis'],['recRNNpbea1t5UrGc'],['recIlaY21XHTur4Cc'],"[ ] Excel contains all the time series

",,,['recNN6USDb4wmPRxp'],['rec4o2Dl46v1kcQ2U'],['xls'],['Act'],,['Administrative'],"<https://www.nsi.bg/en/content/3747/crimes-chapters-penal-code-and-some-kind-crimes-and-according-results-proceedings>
",['recc95tISwBlkxRyv'],86,1,'86Crimes against the youth (art. 187 - 193)',Republic of Bulgaria National Statistical Institute,Bulgaria - NSO website,Other acts of violence against a child not elsewhere classified,AV - Age of the victim,Bulgaria,29 - ADMIN - Undefined offences against minors,['BGR'],[9],,
"['2007', '2008', '2009', '2010', '2011', '2012', '2013', '2014', '2015', '2016', '2017', '2018', '2019']",['recTo4BGLsxsQUfXn'],Sentiment d'insicuritè (plusieurs endroits),True,63.0,,['recRNNpbea1t5UrGc'],['recXMKljVrAv7TAJR'],"[ ] Zip contains the three indicators on settings

",True,,['recsTXaX8yhLOHDHC'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recY1Qq7bQckKPk0z']",['zip'],['Rate'],True,['Survey'],"<https://www.insee.fr/fr/statistiques/2526402#figure1_radio2>
",,87,1,'87Sentiment d'insicuritè (plusieurs endroits)',Institut national de la statistique et des études économiques (France),France - NSO website,Other acts of violence against a child not elsewhere classified,"AV - Age of the victim, SV - Sex of the victim, Set - Settings",France,,['FRA'],[9],,
"['2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2011', '2012', '2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021']",['recpHu8VALGo8GhBw'],Offences against family and minors,True,,['Analysis'],['recRNNpbea1t5UrGc'],['recduNPwr2qC1Adn7'],"[ ] API but not available for download
[ ] Aggregated with offences against family
",,,['rec0XtvrOzi8RXljQ'],['rec4o2Dl46v1kcQ2U'],,['Act'],,['Administrative'],"<https://andmed.stat.ee/en/stat/Lepetatud_tabelid__Sotsiaalelu.%20Arhiiv__eigus%20ja%20turvalisus.%20Arhiiv__kuritegevus/JS001/table/tableViewLayout2>
",['recc95tISwBlkxRyv'],88,1,'88Offences against family and minors',Statistics Estonia,Estonia - NSO website,Other acts of violence against a child not elsewhere classified,AV - Age of the victim,Estonia,29 - ADMIN - Undefined offences against minors,['EST'],[9],,
"['2000', '2005', '2010', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",['recq1T1XlSuSitU5F'],Number of Registered Criminal Offenses of Adults against Children,True,,,['recRNNpbea1t5UrGc'],['recZPFgXLFVaXcQTJ'],"[ ] Difference offences
[ ] not downloadable
[ ] methodology not specified
",,,['recp3iqX9McjrzmQz'],['rec4o2Dl46v1kcQ2U'],,['Act'],,['Administrative'],"<https://bala.stat.gov.kz/en/chislo-zaregistrirovannyh-prestupnyh-posyagatelstv-vzroslyh-lits-v-otnoshenii-nesovershennoletnih/>
",,89,1,'89Number of Registered Criminal Offenses of Adults against Children',Bureau of National Statistics (Kazakhstan),Kazakhstan - NSO website,Other acts of violence against a child not elsewhere classified,AV - Age of the victim,Kazakhstan,,['KAZ'],[9],,
"['2010', '2011', '2012', '2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",['recq1T1XlSuSitU5F'],Number of Minors Affected by Criminal Assault,True,,['Analysis'],['recRNNpbea1t5UrGc'],['recZPFgXLFVaXcQTJ'],"[ ] Difference offences
[ ] not downloadable
[ ] methodology not specified
[ ] Weird numbers
",,,['recp3iqX9McjrzmQz'],['rec4o2Dl46v1kcQ2U'],,['Victim'],,['Administrative'],"<https://bala.stat.gov.kz/en/chislennost-nesovershennoletnih-postradavshie-ot-prestupnyh-/>
",['recc95tISwBlkxRyv'],90,1,'90Number of Minors Affected by Criminal Assault',Bureau of National Statistics (Kazakhstan),Kazakhstan - NSO website,Other acts of violence against a child not elsewhere classified,AV - Age of the victim,Kazakhstan,29 - ADMIN - Undefined offences against minors,['KAZ'],[9],,
"['2011', '2012', '2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020']",['recq1T1XlSuSitU5F'],"Citizen Petitions on Violations of Children's Rights,  Addressed to the Human Rights Ombudsman  in the Republic of Kazakhstan",True,,,['recRNNpbea1t5UrGc'],['recZPFgXLFVaXcQTJ'],"[ ] Difference petition
[ ] not downloadable
[ ] methodology not specified

",,,['recp3iqX9McjrzmQz'],,,['Cases'],,['Ombudsman'],"<https://bala.stat.gov.kz/en/obrascheniya-grazhdan-postupivshie-v-adres-upolnomochennogo-po-pravam-cheloveka-v-respublike-kazahstan-o-narusheniyah-prav-detej/>
",,91,1,"'91Citizen Petitions on Violations of Children's Rights,  Addressed to the Human Rights Ombudsman  in the Republic of Kazakhstan'",Bureau of National Statistics (Kazakhstan),Kazakhstan - NSO website,Other acts of violence against a child not elsewhere classified,,Kazakhstan,,['KAZ'],[9],,
"['2019', '2020', '2022']",['recw9PiDwWLnV9w6V'],The number of incidents involving juveniles received into security unit by type of victimization and sex,True,64.0,,"['recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY', 'recRNNpbea1t5UrGc']",['recL01iz95IuX7A24'],"[ ] ""Juvenile"" definition not provided
[ ] Data from cases info ""Security Unit""
",True,Physical or sexual violence,['recdNv1lUW9WuTfHi'],['rec4o2Dl46v1kcQ2U'],['xlsx'],['Victim'],,['Administrative'],"<https://data.tuik.gov.tr/Bulten/Index?p=Juvenile-Statistics-Received-Into-Security-Unit-2022-49662&dil=2>
",,92,1,'92The number of incidents involving juveniles received into security unit by type of victimization and sex',Turkish Statistical Institute,Turkiye - NSO website,"Physical violence against a child, Sexual violence against a child, Other acts of violence against a child not elsewhere classified",AV - Age of the victim,Türkiye,,['TUR'],"[2, 3, 9]",,
['2021'],['recA6MMaVV5a6FPai'],Prevalence of physical violence,True,65.0,,['recGQUl2pTCQZ3OMc'],['recHHUpYm8HqkVonG'],"[ ] Age disaggregated
",,,['rec8zJwnRJkmO0sRX'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recY1Qq7bQckKPk0z', 'recTroox2pG5HFZan']",['doc'],['Rate'],True,['Survey'],"<https://armstat.am/en/?module=publications&mid=9&id=2487>
",,93,1,'93Prevalence of physical violence',Statistical Committee Republic of Armenia,Survey on Domestic Violence Against Women,Physical violence against a child,"AV - Age of the victim, SV - Sex of the victim, Set - Settings, IP - Individual perpetrator",Armenia,,['ARM'],[2],,
['2022'],['recD7yEZsLX0AeQCY'],"Procedure for assessing the danger to a child's best
interests",True,66.0,,"['recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY', 'recjRQAFehn9xZ13Y']",['recXZhw5tCroyFhmW'],,,,['reckPsYNEM7qKFHEd'],"['rec4o2Dl46v1kcQ2U', 'recY1Qq7bQckKPk0z']",['xlsx'],['Cases'],,['Administrative'],"<https://www-genesis.destatis.de/genesis/online?operation=ergebnistabelleQualitaetSeparatAUS&levelindex=2&levelid=1722437904319&downloadname=22518-0004#abreadcrumb>
",,14,1,"'14Procedure for assessing the danger to a child's best
interests'",Statistisches Bundesamt (Germany),Germany - NSO website,"Physical violence against a child, Sexual violence against a child, Psychological violence against a child","AV - Age of the victim, Set - Settings",Germany,,['DEU'],"[2, 3, 4]",['Good practise'],
['2021'],['recGkCDST8vV2LlZs'],"Persons who have experienced physical (including threats) or sexual violence by sex, perpetrator and time of last episode, % of population aged 18-74",True,67.0,,"['receTPeJztnEKS7cY', 'recGQUl2pTCQZ3OMc']",['receYJ9JmsnlekoKm'],"[ ] No perpetratos
[ ] No age disag
",True,,['recpeX34b1uWHfkWe'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz', 'recTroox2pG5HFZan']",['xls'],['Rate'],,['Not specified'],"<https://data.stat.gov.lv/pxweb/en/OSP_OD/OSP_OD__apsekojumi__vardarbiba__starpp/VDA010.px/table/tableViewLayout1/>
",,94,1,"'94Persons who have experienced physical (including threats) or sexual violence by sex, perpetrator and time of last episode, % of population aged 18-74'",Official statistics of Latvia,Latvia - NSO website,"Sexual violence against a child, Physical violence against a child","AV - Age of the victim, SV - Sex of the victim, IP - Individual perpetrator",Latvia,,['LVA'],"[3, 2]",,
"['2022', '2023']",['recHNeQ80wLpeXsgx'],"Gender violence. Cases initiated. Victims, Reported Persons",True,68.0,,['recRNNpbea1t5UrGc'],['rec0G7hhpgdCkRRnO'],"[ ] ""Gender violence""
[ ] These Statistics are exhaustive, therefore there are no sampling errors. Statistical use is made of the Central Register for the protection of domestic and gender violence victims based on the information included in the matters recorded with interim measures, and in final judgements, throughout the reference year. Coverage is complete. 
",,,['rec1bbPAX5UPyGwsQ'],['rec4o2Dl46v1kcQ2U'],['xlsx'],['Victim'],,['Administrative'],"<https://www.ine.es/jaxiT3/Datos.htm?t=34967>
",,95,1,"'95Gender violence. Cases initiated. Victims, Reported Persons'",Instituto Nactional de Estadistica (Spain),Spain - NSO website,Other acts of violence against a child not elsewhere classified,AV - Age of the victim,Spain,,['ESP'],[9],,
"['2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2011', '2012', '2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2000', '2001', '2002', '2022', '2023']",['recIk7aBuMBN98eKt'],Crimes committed against children by Type of crime and Years,True,70.0,,"['recXtTxA6ggNyMxpM', 'recjRQAFehn9xZ13Y', 'receTPeJztnEKS7cY', 'recIF03y4u9mmenxy', 'recRNNpbea1t5UrGc']",['rec3fkLWKpmHYnC3y'],,,,['rec8PgWazIaXznc4r'],['rec4o2Dl46v1kcQ2U'],['xlsx'],['Cases'],,['Administrative'],"<https://statbank.statistica.md/PxWeb/pxweb/en/30%20Statistica%20sociala/30%20Statistica%20sociala__12%20JUS__JUS010/JUS011800.px/table/tableViewLayout2/?rxid=b2ff27d7-0b96-43c9-934b-42e1a2a9a774>
",,97,1,'97Crimes committed against children by Type of crime and Years',Statistica Moldovei,Moldova - NSO website,"Violent killing of a child, Psychological violence against a child, Sexual violence against a child, Composite phoenomena, Other acts of violence against a child not elsewhere classified",AV - Age of the victim,Republic of Moldova,,['MDA'],"[1, 4, 3, 10, 9]",,
['2010'],['recIk7aBuMBN98eKt'],Incidence and prevalence of violence against women by Indicators and Year,True,71.0,,"['recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY', 'recRNNpbea1t5UrGc']",['rec3fkLWKpmHYnC3y'],,,,['recRlbqH9CwDyf5CH'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Rate'],,['Survey'],"<https://statbank.statistica.md/PxWeb/pxweb/en/50%20Statistica%20gender/50%20Statistica%20gender__GEN04/GEN042100soc.px/table/tableViewLayout2/?rxid=b2ff27d7-0b96-43c9-934b-42e1a2a9a774>
",,98,1,'98Incidence and prevalence of violence against women by Indicators and Year',Statistica Moldovei,Domestic violence against women (Survey),"Physical violence against a child, Sexual violence against a child, Other acts of violence against a child not elsewhere classified","AV - Age of the victim, SV - Sex of the victim",Republic of Moldova,,['MDA'],"[2, 3, 9]",,
"['2024', '2010', '2011', '2012', '2013', '2014', '2016', '2015', '2017', '2018', '2019', '2020', '2021', '2022', '2023', '24']",['recZslZUm9qXK3tZp'],Victims of crime for children aged 10 to 15 (and + 16),True,,,"['recXtTxA6ggNyMxpM', 'receTPeJztnEKS7cY', 'recGQUl2pTCQZ3OMc', 'recjRQAFehn9xZ13Y', 'recRNNpbea1t5UrGc']",['reci7PM7ne4xZyfLN'],"[ ] Very detailed survey
[ ] annual

",True,,['recO2F8UXykUoQSEa'],['rec4o2Dl46v1kcQ2U'],,"['Rate', 'Victim']",True,"['Administrative', 'Survey']","<https://www.ons.gov.uk/peoplepopulationandcommunity/crimeandjustice/datasets/crimeinenglandandwalesappendixtables>
",,103,1,'103Victims of crime for children aged 10 to 15 (and + 16)',Office for National Statistics (UK),Crime Survey for England and Wales from the Office for National Statistics,"Violent killing of a child, Sexual violence against a child, Physical violence against a child, Psychological violence against a child, Other acts of violence against a child not elsewhere classified",AV - Age of the victim,United Kingdom of Great Britain and Northern Ireland,,['GBR'],"[1, 3, 2, 4, 9]",,
['2022'],['recaajOhAB6iL9KeZ'],People aged 18 to 74 who have experienced some type of violence during childhood (up to the age of 15) (%) by Sex and Type of violence,True,76.0,,"['recGQUl2pTCQZ3OMc', 'receTPeJztnEKS7cY', 'recjRQAFehn9xZ13Y']",['recSgjdyRsO8XpPFp'],,True,,['recbbI7tdmCbABsEA'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Rate'],,['Survey'],"<https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_indicadores&indOcorrCod=0012939&contexto=bd&selTab=tab2>
",,104,1,'104People aged 18 to 74 who have experienced some type of violence during childhood (up to the age of 15) (%) by Sex and Type of violence',Institution Nacional de Estatistica (Portugal),Survey on Safety in Private and Public Spaces,"Physical violence against a child, Sexual violence against a child, Psychological violence against a child","AV - Age of the victim, SV - Sex of the victim",Portugal,,['PRT'],"[2, 3, 4]",,
"['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",['recbfh9DhzhNpIZCo'],Minors in moral or physical danger,True,77.0,,['recRNNpbea1t5UrGc'],"['rec650lm7Vp1QqOFe', 'recXTEdaIMSGyFsbh']","[ ] Data seem to come from children who had open case management
",,,['recGDbeQCAjGY7vIs'],,['xlsx'],['Victim'],,['Administrative'],"<https://lustat.statec.lu/vis?fs[0]=Topics%2C1%7CSocial%20conditions%23C%23%7CCrime%20and%20justice%23C5%23&pg=0&fc=Topics&lc=en&df[ds]=ds-release&df[id]=DF_C5304&df[ag]=LU1&df[vs]=1.1&pd=2015%2C2022&dq=A...S01&ly[rs]=DIVISION&ly[rw]=SPECIFICATION&ly[cl]=TIME_PERIOD&vw=tb>
",,105,1,'105Minors in moral or physical danger',"Centre socio-éducatif de l'État, LUSTAT (NSO Luxembourg)",Luxembourg - NSO website,Other acts of violence against a child not elsewhere classified,,Luxembourg,,['LUX'],[9],,
